scenario,scenario_label,horizon,design,metric,dose,is_kstar,mean,se,lo,hi
Borderline logistic toxicity (misspecified),"Borderline logistic toxicity (misspecified) (k*=4, MTD=5)",300,3 + 3,Recommended,5,False,2.4730000000000003,0.49018642320396316,1.5899499999999986,3.5484000000000018
Borderline logistic toxicity (misspecified),"Borderline logistic toxicity (misspecified) (k*=4, MTD=5)",300,3 + 3,Recommended,6,False,0.010666666666666665,0.0023092846212904943,0.006658333333333333,0.01566666666666667
Borderline logistic toxicity (misspecified),"Borderline logistic toxicity (misspecified) (k*=4, MTD=5)",300,3 + 3,Allocated,1,False,60.62933333333343,1.5190847265355207,57.44142500000022,63.50779166666678
Borderline logistic toxicity (misspecified),"Borderline logistic toxicity (misspecified) (k*=4, MTD=5)",300,3 + 3,Allocated,2,False,21.91233333333331,1.3012394898593718,19.427483333333324,24.483016666666586
Borderline logistic toxicity (misspecified),"Borderline logistic toxicity (misspecified) (k*=4, MTD=5)",300,3 + 3,Allocated,3,False,9.706666666666678,0.9182098945454227,7.936716666666661,11.482349999999993
Borderline logistic toxicity (misspecified),"Borderline logistic toxicity (misspecified) (k*=4, MTD=5)",300,3 + 3,Allocated,4,True,5.2680000000000025,0.7254895725893868,3.89763333333334,6.743391666666662
Borderline logistic toxicity (misspecified),"Borderline logistic toxicity (misspecified) (k*=4, MTD=5)",300,3 + 3,Allocated,5,False,2.4730000000000003,0.4748250888363353,1.686633333333332,3.455666666666669
Borderline logistic toxicity (misspecified),"Borderline logistic toxicity (misspecified) (k*=4, MTD=5)",300,3 + 3,Allocated,6,False,0.010666666666666665,0.0022542178856654114,0.006666666666666666,0.01566666666666667
Borderline logistic toxicity (misspecified),"Borderline logistic toxicity (misspecified) (k*=4, MTD=5)",300,CRM,Recommended,1,False,0.3110000000000001,0.04008676927981978,0.23900000000000032,0.39600833333333313
Borderline logistic toxicity (misspecified),"Borderline logistic toxicity (misspecified) (k*=4, MTD=5)",300,CRM,Recommended,2,False,1.2270000000000003,0.1282227017298634,0.9789750000000005,1.4707583333333325
Borderline logistic toxicity (misspecified),"Borderline logistic toxicity (misspecified) (k*=4, MTD=5)",300,CRM,Recommended,3,False,5.644333333333323,0.4245991784594706,4.823908333333329,6.4783499999999785
Borderline logistic toxicity (misspecified),"Borderline logistic toxicity (misspecified) (k*=4, MTD=5)",300,CRM,Recommended,4,True,23.610000000000024,1.1589477470991383,21.38151666666667,25.96108333333329
Borderline logistic toxicity (misspecified),"Borderline logistic toxicity (misspecified) (k*=4, MTD=5)",300,CRM,Recommended,5,False,63.00366666666678,1.4726210373337154,60.26298333333345,65.83875833333336
Borderline logistic toxicity (misspecified),"Borderline logistic toxicity (misspecified) (k*=4, MTD=5)",300,CRM,Recommended,6,False,6.203999999999999,0.7576673118541051,4.806533333333332,7.728358333333322
Borderline logistic toxicity (misspecified),"Borderline logistic toxicity (misspecified) (k*=4, MTD=5)",300,CRM,Allocated,1,False,0.3110000000000001,0.040433254037141514,0.23429999999999998,0.39366666666666633
Borderline logistic toxicity (misspecified),"Borderline logistic toxicity (misspecified) (k*=4, MTD=5)",300,CRM,Allocated,2,False,1.2270000000000003,0.1285024921459108,0.9905666666666674,1.4939999999999993
Borderline logistic toxicity (misspecified),"Borderline logistic toxicity (misspecified) (k*=4, MTD=5)",300,CRM,Allocated,3,False,5.644333333333323,0.4173792184661928,4.869874999999997,6.510891666666655
Borderline logistic toxicity (misspecified),"Borderline logistic toxicity (misspecified) (k*=4, MTD=5)",300,CRM,Allocated,4,True,23.610000000000024,1.0993934955173565,21.448975000000008,25.850683333333315
Borderline logistic toxicity (misspecified),"Borderline logistic toxicity (misspecified) (k*=4, MTD=5)",300,CRM,Allocated,5,False,63.00366666666678,1.3875066964262694,60.15383333333341,65.73060000000007
Borderline logistic toxicity (misspecified),"Borderline logistic toxicity (misspecified) (k*=4, MTD=5)",300,CRM,Allocated,6,False,6.203999999999999,0.7522107029692857,4.776983333333332,7.681433333333326
Borderline logistic toxicity (misspecified),"Borderline logistic toxicity (misspecified) (k*=4, MTD=5)",300,UCB,Recommended,1,False,0.5026666666666593,0.02761096579438669,0.45032499999999354,0.5583416666666625
Borderline logistic toxicity (misspecified),"Borderline logistic toxicity (misspecified) (k*=4, MTD=5)",300,UCB,Recommended,2,False,1.3969999999999951,0.12893853842958583,1.1489416666666699,1.6530833333333246
Borderline logistic toxicity (misspecified),"Borderline logistic toxicity (misspecified) (k*=4, MTD=5)",300,UCB,Recommended,3,False,5.265999999999997,0.3552096742434163,4.5426250000000055,5.992108333333317
Borderline logistic toxicity (misspecified),"Borderline logistic toxicity (misspecified) (k*=4, MTD=5)",300,UCB,Recommended,4,True,55.29533333333327,0.9591995909024997,53.35325833333337,57.169766666666696
Borderline logistic toxicity (misspecified),"Borderline logistic toxicity (misspecified) (k*=4, MTD=5)",300,UCB,Recommended,5,False,34.485333333333294,0.9377559086035744,32.61903333333328,36.30212499999995
Borderline logistic toxicity (misspecified),"Borderline logistic toxicity (misspecified) (k*=4, MTD=5)",300,UCB,Recommended,6,False,3.053666666666685,0.16274034033985044,2.7459166666666763,3.3633666666666886
Borderline logistic toxicity (misspecified),"Borderline logistic toxicity (misspecified) (k*=4, MTD=5)",300,UCB,Allocated,1,False,6.923333333333338,0.016512325871404738,6.8923333333333305,6.954999999999999
Borderline logistic toxicity (misspecified),"Borderline logistic toxicity (misspecified) (k*=4, MTD=5)",300,UCB,Allocated,2,False,8.427333333333326,0.025128204514181685,8.380991666666663,8.477008333333334
Borderline logistic toxicity (misspecified),"Borderline logistic toxicity (misspecified) (k*=4, MTD=5)",300,UCB,Allocated,3,False,11.771999999999998,0.0402237867397686,11.68999166666664,11.853016666666665
Borderline logistic toxicity (misspecified),"Borderline logistic toxicity (misspecified) (k*=4, MTD=5)",300,UCB,Allocated,4,True,24.34066666666667,0.0770039112550185,24.189591666666672,24.493366666666635
Borderline logistic toxicity (misspecified),"Borderline logistic toxicity (misspecified) (k*=4, MTD=5)",300,UCB,Allocated,5,False,24.21266666666665,0.07708795527161909,24.060666666666716,24.360083333333332
Borderline logistic toxicity (misspecified),"Borderline logistic toxicity (misspecified) (k*=4, MTD=5)",300,UCB,Allocated,6,False,24.324000000000012,0.07367425350122118,24.18665833333334,24.476700000000026
Borderline logistic toxicity (misspecified),"Borderline logistic toxicity (misspecified) (k*=4, MTD=5)",300,SEEDA,Recommended,1,False,6.79333333333332,0.4795359984540945,5.851591666666662,7.769791666666635
Borderline logistic toxicity (misspecified),"Borderline logistic toxicity (misspecified) (k*=4, MTD=5)",300,SEEDA,Recommended,2,False,5.9369999999999985,0.38512055037927445,5.197941666666668,6.687350000000004
Borderline logistic toxicity (misspecified),"Borderline logistic toxicity (misspecified) (k*=4, MTD=5)",300,SEEDA,Recommended,3,False,11.483333333333334,0.599215795855997,10.231783333333329,12.67066666666668
Borderline logistic toxicity (misspecified),"Borderline logistic toxicity (misspecified) (k*=4, MTD=5)",300,SEEDA,Recommended,4,True,66.36266666666664,0.9569907388640201,64.53229166666658,68.30969166666654
Borderline logistic toxicity (misspecified),"Borderline logistic toxicity (misspecified) (k*=4, MTD=5)",300,SEEDA,Recommended,5,False,9.423666666666655,0.6806722726230489,8.103649999999996,10.779241666666659
Borderline logistic toxicity (misspecified),"Borderline logistic toxicity (misspecified) (k*=4, MTD=5)",300,SEEDA,Recommended,6,False,0.0,0.0,0.0,0.0
Borderline logistic toxicity (misspecified),"Borderline logistic toxicity (misspecified) (k*=4, MTD=5)",300,SEEDA,Allocated,1,False,5.50666666666667,0.3716475637787271,4.818358333333331,6.241250000000014
Borderline logistic toxicity (misspecified),"Borderline logistic toxicity (misspecified) (k*=4, MTD=5)",300,SEEDA,Allocated,2,False,6.4129999999999985,0.2641748531240889,5.929316666666671,6.936683333333332
Borderline logistic toxicity (misspecified),"Borderline logistic toxicity (misspecified) (k*=4, MTD=5)",300,SEEDA,Allocated,3,False,11.972999999999992,0.4162847580380216,11.205000000000009,12.82285833333332
Borderline logistic toxicity (misspecified),"Borderline logistic toxicity (misspecified) (k*=4, MTD=5)",300,SEEDA,Allocated,4,True,66.29200000000002,0.7786534373787607,64.82025833333336,67.90584166666666
Borderline logistic toxicity (misspecified),"Borderline logistic toxicity (misspecified) (k*=4, MTD=5)",300,SEEDA,Allocated,5,False,9.481999999999996,0.46701064487045285,8.56059999999998,10.408041666666671
Borderline logistic toxicity (misspecified),"Borderline logistic toxicity (misspecified) (k*=4, MTD=5)",300,SEEDA,Allocated,6,False,0.3333333333333318,7.220060593319288e-16,0.3333333333333318,0.3333333333333318
Borderline logistic toxicity (misspecified),"Borderline logistic toxicity (misspecified) (k*=4, MTD=5)",300,SEEDA Plateau,Recommended,1,False,25.537999999999965,1.1523746173149758,23.387424999999944,27.741833333333286
Borderline logistic toxicity (misspecified),"Borderline logistic toxicity (misspecified) (k*=4, MTD=5)",300,SEEDA Plateau,Recommended,2,False,9.956666666666665,0.4839026977822359,9.08574999999998,10.926941666666691
Borderline logistic toxicity (misspecified),"Borderline logistic toxicity (misspecified) (k*=4, MTD=5)",300,SEEDA Plateau,Recommended,3,False,14.995666666666683,0.6421051730972178,13.748208333333329,16.330083333333338
Borderline logistic toxicity (misspecified),"Borderline logistic toxicity (misspecified) (k*=4, MTD=5)",300,SEEDA Plateau,Recommended,4,True,48.915000000000035,1.1157487819506315,46.701541666666664,51.14103333333337
Borderline logistic toxicity (misspecified),"Borderline logistic toxicity (misspecified) (k*=4, MTD=5)",300,SEEDA Plateau,Recommended,5,False,0.5946666666666676,0.08387803558850918,0.45760833333333584,0.7881083333333325
Borderline logistic toxicity (misspecified),"Borderline logistic toxicity (misspecified) (k*=4, MTD=5)",300,SEEDA Plateau,Recommended,6,False,0.0,0.0,0.0,0.0
Borderline logistic toxicity (misspecified),"Borderline logistic toxicity (misspecified) (k*=4, MTD=5)",300,SEEDA Plateau,Allocated,1,False,16.531666666666716,0.9108392522079829,14.780725000000013,18.279108333333358
Borderline logistic toxicity (misspecified),"Borderline logistic toxicity (misspecified) (k*=4, MTD=5)",300,SEEDA Plateau,Allocated,2,False,11.036666666666687,0.5712383099007441,9.948199999999998,12.230024999999989
Borderline logistic toxicity (misspecified),"Borderline logistic toxicity (misspecified) (k*=4, MTD=5)",300,SEEDA Plateau,Allocated,3,False,13.121333333333363,0.5375845771635955,12.040275000000031,14.134008333333341
Borderline logistic toxicity (misspecified),"Borderline logistic toxicity (misspecified) (k*=4, MTD=5)",300,SEEDA Plateau,Allocated,4,True,47.60233333333346,1.0932741898812472,45.586266666666745,49.92237500000011
Borderline logistic toxicity (misspecified),"Borderline logistic toxicity (misspecified) (k*=4, MTD=5)",300,SEEDA Plateau,Allocated,5,False,11.374666666666702,0.7305191368234566,9.973675000000014,12.842241666666759
Borderline logistic toxicity (misspecified),"Borderline logistic toxicity (misspecified) (k*=4, MTD=5)",300,SEEDA Plateau,Allocated,6,False,0.3333333333333318,7.220060593319288e-16,0.3333333333333318,0.3333333333333318
Borderline logistic toxicity (misspecified),"Borderline logistic toxicity (misspecified) (k*=4, MTD=5)",300,SEEDA Plateau (ours),Recommended,1,False,76.3823333333334,1.2229108821306496,73.91868333333325,78.8581499999999
Borderline logistic toxicity (misspecified),"Borderline logistic toxicity (misspecified) (k*=4, MTD=5)",300,SEEDA Plateau (ours),Recommended,2,False,14.806333333333374,0.9155751955919489,12.997383333333365,16.618258333333415
Borderline logistic toxicity (misspecified),"Borderline logistic toxicity (misspecified) (k*=4, MTD=5)",300,SEEDA Plateau (ours),Recommended,3,False,6.075000000000003,0.6648078862654626,4.829099999999999,7.350033333333335
Borderline logistic toxicity (misspecified),"Borderline logistic toxicity (misspecified) (k*=4, MTD=5)",300,SEEDA Plateau (ours),Recommended,4,True,2.7053333333333325,0.44340364987051734,1.896841666666667,3.619675000000001
Borderline logistic toxicity (misspecified),"Borderline logistic toxicity (misspecified) (k*=4, MTD=5)",300,SEEDA Plateau (ours),Recommended,5,False,0.031,0.021757957495616348,0.0033250000000000007,0.07934166666666667
Borderline logistic toxicity (misspecified),"Borderline logistic toxicity (misspecified) (k*=4, MTD=5)",300,SEEDA Plateau (ours),Recommended,6,False,0.0,0.0,0.0,0.0
Borderline logistic toxicity (misspecified),"Borderline logistic toxicity (misspecified) (k*=4, MTD=5)",300,SEEDA Plateau (ours),Allocated,1,False,74.9133333333335,1.1592008852951905,72.66375833333356,77.16392500000006
Borderline logistic toxicity (misspecified),"Borderline logistic toxicity (misspecified) (k*=4, MTD=5)",300,SEEDA Plateau (ours),Allocated,2,False,14.720000000000082,0.8860023950680408,13.106500000000057,16.55854166666676
Borderline logistic toxicity (misspecified),"Borderline logistic toxicity (misspecified) (k*=4, MTD=5)",300,SEEDA Plateau (ours),Allocated,3,False,6.604333333333263,0.6203661837377575,5.346316666666641,7.850474999999907
Borderline logistic toxicity (misspecified),"Borderline logistic toxicity (misspecified) (k*=4, MTD=5)",300,SEEDA Plateau (ours),Allocated,4,True,3.0060000000000344,0.41857541856002767,2.2396499999999757,3.824775000000054
Borderline logistic toxicity (misspecified),"Borderline logistic toxicity (misspecified) (k*=4, MTD=5)",300,SEEDA Plateau (ours),Allocated,5,False,0.4229999999999963,0.02953626892791521,0.3723333333333303,0.484699999999995
Borderline logistic toxicity (misspecified),"Borderline logistic toxicity (misspecified) (k*=4, MTD=5)",300,SEEDA Plateau (ours),Allocated,6,False,0.3333333333333318,7.220060593319288e-16,0.3333333333333318,0.3333333333333318
Borderline logistic toxicity (misspecified),"Borderline logistic toxicity (misspecified) (k*=4, MTD=5)",300,SEEDA Plateau (fixed),Recommended,1,False,50.310333333333425,1.034780198913957,48.36020000000002,52.40020000000008
Borderline logistic toxicity (misspecified),"Borderline logistic toxicity (misspecified) (k*=4, MTD=5)",300,SEEDA Plateau (fixed),Recommended,2,False,1.0883333333333376,0.17819986241847885,0.7740000000000063,1.4581833333333298
Borderline logistic toxicity (misspecified),"Borderline logistic toxicity (misspecified) (k*=4, MTD=5)",300,SEEDA Plateau (fixed),Recommended,3,False,4.565000000000007,0.38993352764053746,3.8112250000000225,5.356533333333314
Borderline logistic toxicity (misspecified),"Borderline logistic toxicity (misspecified) (k*=4, MTD=5)",300,SEEDA Plateau (fixed),Recommended,4,True,43.61500000000002,1.107831358079457,41.33024999999996,45.689333333333366
Borderline logistic toxicity (misspecified),"Borderline logistic toxicity (misspecified) (k*=4, MTD=5)",300,SEEDA Plateau (fixed),Recommended,5,False,0.42133333333333484,0.028519383726459593,0.3716500000000015,0.47935000000000344
Borderline logistic toxicity (misspecified),"Borderline logistic toxicity (misspecified) (k*=4, MTD=5)",300,SEEDA Plateau (fixed),Recommended,6,False,0.0,0.0,0.0,0.0
Borderline logistic toxicity (misspecified),"Borderline logistic toxicity (misspecified) (k*=4, MTD=5)",300,SEEDA Plateau (fixed),Allocated,1,False,20.09166666666666,1.0092939043259994,18.100608333333348,21.982416666666627
Borderline logistic toxicity (misspecified),"Borderline logistic toxicity (misspecified) (k*=4, MTD=5)",300,SEEDA Plateau (fixed),Allocated,2,False,11.099000000000018,0.5452601506305469,9.959516666666673,12.104008333333352
Borderline logistic toxicity (misspecified),"Borderline logistic toxicity (misspecified) (k*=4, MTD=5)",300,SEEDA Plateau (fixed),Allocated,3,False,14.42400000000004,0.5734497179206889,13.349516666666677,15.588400000000044
Borderline logistic toxicity (misspecified),"Borderline logistic toxicity (misspecified) (k*=4, MTD=5)",300,SEEDA Plateau (fixed),Allocated,4,True,49.45533333333349,1.0969176141598067,47.42082500000006,51.691491666666764
Borderline logistic toxicity (misspecified),"Borderline logistic toxicity (misspecified) (k*=4, MTD=5)",300,SEEDA Plateau (fixed),Allocated,5,False,4.596666666666667,0.33906635457765094,3.9476500000000283,5.271366666666674
Borderline logistic toxicity (misspecified),"Borderline logistic toxicity (misspecified) (k*=4, MTD=5)",300,SEEDA Plateau (fixed),Allocated,6,False,0.3333333333333318,7.220060593319288e-16,0.3333333333333318,0.3333333333333318
